stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,13.9,0,0,95.22,0,0,0,40.58,245.69
12hpf,5.61,3.76,0,2.71,46.78,2.17,0,15.08,12.2,146.27
14hpf,830.24,2.64,18.62,8.13,45.84,47.23,0,15.58,98.7,300.54
16hpf,637.42,22.62,7.68,24.84,100.16,101.74,9.57,1.91,291.44,144.72
19hpf,973.66,0,6.85,42.83,50.6,20.15,73.22,13.97,166.14,66.28
24hpf,339.66,3.14,25.67,209.04,75.7,88.64,56.56,1.04,448.05,33.12
2dpf,483.17,5.67,32.47,333.76,225.62,613.83,177.93,27.59,288.97,150.49
3dpf,650.73,13.07,15.55,110.79,43.53,908.71,32.57,0.63,105.25,70.65
5dpf,457.33,22.55,55.69,335.48,73.78,980.67,123.51,146.92,253.78,412.04
10dpf,484.63,26.79,23.41,151.97,18.43,496.42,60.53,4.04,59.2,74.41
