stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,2.4,2.77,0,0.53,4.58
3dpf,0,0,0,0,0,0,0,1.32
5dpf,0.31,0.51,0.72,0.42,2.57,0.91,0.47,7.57
10dpf,3.81,1.27,0,0,0,0,0,0.96
