stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,1.78,0,0,0,0,0,0,0
2dpf,13.7,0,0,1.37,3.55,1.7,2.58,1.44
3dpf,15.26,0.4,1.62,0.32,4.13,0.49,0.36,0
5dpf,2.38,0.76,0,0,8.03,1.63,0.93,13.04
10dpf,11.62,1.44,1.06,0,11.61,0,0.85,0.63
