stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,1.07,0,2.48,2.03,0,0
3dpf,0.7,0,0.53,0,0,0.5,0.53
5dpf,1.97,0,0.77,2.16,0,0.79,0.45
10dpf,2.28,0,0,1.88,0,0,0
