stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,8.34,0
16hpf,0,0,0,0,0,0,0,4.78,0
19hpf,0,0,0,0,2.93,0,0,0,0
24hpf,0,0,0,0,2.77,0,0,0,0
2dpf,10.93,0,1.27,6.72,19.76,16.42,0.8,35.45,2.46
3dpf,55.52,0,4.13,3.16,34.21,118.53,0,12.87,1.89
5dpf,63.17,1.44,3.99,2.75,23.74,95.15,0,22.97,15.68
10dpf,51.95,1.07,7.53,1.47,23.54,103.78,0,16.28,4.67
