stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.29,0,0,1.26,0.5,0,0,0
3dpf,25.7,0,0.35,0,0.45,0,0,0
5dpf,2.31,0.34,0,0.32,2.87,0.9,1.37,3.07
10dpf,95.62,0,0.41,0,4.1,1.06,0.61,0
