stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0.99,0,0,0,0
2dpf,0,0,0,0,1.78,0,0
3dpf,0.71,0.52,0.88,0,0,0,0
5dpf,0.44,2.65,2.84,0.47,7.32,0.68,0.31
10dpf,2.19,0.82,24.8,0,0,0,0
