stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,98.61,0,22.32,0,40.01,0,0,0,26.59,39.85
12hpf,324.76,42.13,18.45,18.34,116.25,27.2,0,48.59,199.05,171.26
14hpf,366.91,16.07,44.32,27.36,67.95,37.01,6.62,15.97,119.91,187.2
16hpf,1058.56,107.41,77.77,94.79,368.67,166.24,27.4,62.18,517.07,647.17
19hpf,1843.71,26.23,38.88,81.36,312.43,148.55,105.18,45.79,233.62,1044.19
24hpf,2405.51,100.63,448.33,232.13,903.49,371,373,30.62,1647.52,920.34
2dpf,1680.62,69.15,268.21,231.41,734.32,1398.56,350.77,29.5,600.52,577.87
3dpf,2535.21,231.33,73.95,117.59,61.04,1147.48,32.85,0,92.29,210.38
5dpf,819.06,194.44,299.24,548.58,145.72,2268.24,153.4,72.7,456.17,1515.25
10dpf,1255.77,387.1,158.12,349.87,93.99,1289.22,60.56,1.95,180.05,288.41
