stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.58,0,0,0,2.27,0,0,2.46
3dpf,9.59,0,0,0.5,3.37,0,0,1.76
5dpf,2.63,0.98,1.93,0,4.57,2.31,0.48,5.83
10dpf,9.1,0,0.49,0,3.75,0,0,8.53
