stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.51,0,0.68,3.03,0.85,0
3dpf,117.73,0,0,1.05,0,0
5dpf,0.4,1.53,0,2.89,0.37,0.72
10dpf,60.14,0,0,4.06,0,0
