stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0.86,0,0,0,0
2dpf,3.88,0.54,0.56,0.54,0.51,0
3dpf,0,0.3,0,0,0,0
5dpf,0,6.34,0,1.07,0,0.93
10dpf,1.47,3.69,0,0,0,0
