stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.62,0,16.96,0,0.97,0.65,0.66,2.14
3dpf,0,0.47,1.39,0,0,0,0,0
5dpf,0,0.65,0.48,1.72,0.42,1.25,0,0
10dpf,0,0,2.88,0,0,0.37,0,0
