stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0.76,0,1.01,4.71
3dpf,1.35,0,0,0,0,0,8.19
5dpf,1.21,0,3.86,0.39,1.05,0.54,28.24
10dpf,3.57,1.33,1.71,0,0,0,14.82
