stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,2.91,0,0,0,0,0,1.65
3dpf,3.31,0,0,0,0,0,0
5dpf,3.12,0.48,0.61,0,0.77,0,1.12
10dpf,18.59,0,2,0.48,0,1.45,0
