stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1490.06,0,0,0,0,0,0,0,0,0
12hpf,846.08,0,0,0,2,0,0,2.68,1.95,4.82
14hpf,1894.59,0,0,0,2.38,0,0,2.72,2.62,17.3
16hpf,675.34,0,0,0,0,0,0,0,2.33,19.98
19hpf,1927.21,0,0,0,4.13,0,0,0,1.68,3.41
24hpf,748.48,0,0.86,0,3.36,1.95,0,0,13.3,9.51
2dpf,1561.92,1.51,2.76,3.9,19.03,25.35,1.88,1.56,12.86,17.49
3dpf,632.88,0.86,0.3,0,0,4.77,1.4,0,0.88,1.71
5dpf,721.64,2.32,2.37,3.47,1.3,31.42,4.43,0,6.09,14.29
10dpf,608.98,1.23,1.39,0.4,0,7.09,5.97,0,1.31,1.92
