stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,5.19,0,0,10.08,133.86,0.51,9.44,0.66,0
3dpf,3.73,0,0.78,1.12,117.26,0.33,0,1.17,0
5dpf,4.58,1.39,0.75,2.33,151.33,1.1,8.06,3.25,2.23
10dpf,4.22,0,0,0,46.46,0.76,0,1.13,0
