stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.83,0,0.86,0,0.8,0.8
3dpf,3.26,0,0,0.87,0,0
5dpf,0.76,0.85,0,0.47,0,0
10dpf,1.79,0,0,0,0,0
