stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,0,0,30.21,0,0,0,0
12hpf,0,0,4,0,0,0,0
24hpf,1.04,0,0,1.52,0,0,0
2dpf,2.29,0,0.87,1.13,2.08,0,0
3dpf,9.46,0,0,1.84,0,0.49,1.79
5dpf,7.05,0,0,0.71,0.77,0,0
10dpf,10.38,3.44,0,1.6,0,0,0
