stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,2.16,13.07,26.48,5.36,0
14hpf,0,0,8.93,9.59,3.62,17.05,0
16hpf,0,0,2.23,13.09,0,11.08,0
19hpf,0,0,0,2.36,2.2,0,0
24hpf,1.3,4.67,34.5,13.38,12.74,9.2,4
2dpf,1.94,6.03,0.82,0.64,0,0,0
3dpf,2.61,0,0,0.3,2.98,0,0
5dpf,0,2.84,0.65,0,2.39,0,0
10dpf,0,20.2,0,0,0.4,0,0
