stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
19hpf,0,0,0,3.04,0,0,1.72
24hpf,0,0,0,0,0,0,1.29
2dpf,3.98,0,2.03,12.39,0,1.38,111.92
3dpf,1.4,0.85,0,2.41,0,0.31,14.16
5dpf,0.48,0,0.39,2.02,0,5.68,6.86
10dpf,0,0.91,0.4,1.74,0.68,1.91,5.15
