stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0.94,0,0,0,0
2dpf,8.94,0.69,1.06,20.78,50.49,0,0.57,10.33,2.49
3dpf,1.92,0,0.31,3.96,27.74,0,0,0.34,0
5dpf,0,0,0.34,4.5,66.95,0.84,0.34,7.08,3.46
10dpf,0.97,0,0,0,11.65,0,0.51,2.23,0.4
