stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,0.85,0,0,4.81,0,1.95,36.08,18.68
2dpf,62.83,2.31,1.03,0.49,170.64,106.43,3.11,344.51,108.49
3dpf,2.58,0.58,0,0,81.21,127.74,0,26.8,2.62
5dpf,28.63,2.52,1.25,2.02,35.49,191.16,1.41,72.29,12.23
10dpf,1.66,0.47,0,0.56,9.93,67.15,0,26.98,0
