stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0,0,0.88
2dpf,2.43,0,0,0,0,0,0,0,0,24.96
3dpf,112.9,0,0,0,0,5.35,0,0,0.34,7.28
5dpf,12.59,1.76,0.78,2.31,1.29,22.51,2.64,0.4,2.69,38.7
10dpf,404.38,0.55,2.12,2.41,1.59,13.62,2.15,0,0.56,3.42
