stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,13.06,0,0,0,0,0,0,0
12hpf,0,0,1.77,0,0,0,0,0
2dpf,3.92,0,0,1.88,1,1.25,0.59,2.63
3dpf,2.08,0.32,0,0.84,0,4.83,0,0.5
5dpf,0.6,1.11,0,2.26,0,4.11,0.31,0.34
10dpf,3.25,2.35,0.92,0.73,0,0.81,0,0
