stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.86,0,2.15,0,5.46
3dpf,1.16,0.41,0.43,0,0.78
5dpf,1.01,0.84,2.53,0.38,7.52
10dpf,9.13,0.5,0,0,2.02
