stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,2.55,0,0,0,0,0
24hpf,3.99,0,0,0,0,0,0,0
2dpf,6.44,0,0,1.16,0,0.78,0.99,1.54
3dpf,34.5,2.53,0,0,0.87,0,0,0
5dpf,0,0,0,0,1.08,0,0,0.55
10dpf,3.13,0,0,0,0,0,0,0
