stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0.65,1.7,2.91,0,0,1.45
3dpf,2.48,0,0,0,0,0,1.52,2.07
5dpf,0.36,0,3.29,3.17,1.19,4.62,0.55,22.92
10dpf,3.66,0.48,10.68,3.16,0,2.14,0.77,6.06
