stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.64,0,0,0,0,0
3dpf,57.9,0,0,1.68,0.33,0
5dpf,4.44,0.9,1.12,6.93,0.77,0.44
10dpf,89.43,0,0,1.71,0,0.39
