stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.66,0,0,0,0.52,0,0,0
3dpf,43.09,0.56,0.66,0.59,0.69,0.38,0,0
5dpf,1.85,0,1.28,0.94,0.66,1.71,0.33,0.5
10dpf,35.1,0,0,1.18,0.63,0.49,0,0
