stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,279.95
12hpf,0,0,0,0,0,7.76
14hpf,0,0,0,0,0,27.7
16hpf,0,0,0,0,0,1.68
19hpf,0,0,0,0,0,6.47
24hpf,0,0,0,0,0,0.93
2dpf,2.06,0,0.62,0,0.58,15.2
3dpf,2,0.34,0,0.42,0,4.22
5dpf,1.58,0,0,0,0,1.78
10dpf,1.84,0.43,0,0.49,0,1.05
