stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,1.83,0
16hpf,0,0,0,0,2.48,0,1.79,1.71,0
19hpf,0,1.61,1.92,0,0,0,0,0,0
2dpf,0,0,0,2.85,0,0,0,0.73,1.21
3dpf,0.66,0,0,0,0,0,0,0,0
5dpf,0.52,0,0,0,1.46,0.57,0,0.48,1.29
10dpf,0.55,0,0,0,0,0,0,0,0.55
