stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0.61,0,2.74,0.85
3dpf,3.02,0,0,0,0.89,7.73,0.97
5dpf,1.29,1.27,0.51,0,3.93,38.11,0
10dpf,3.71,0,0,1.78,3.86,14.63,0
