stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.54,0,1.05,1.62,3.14,0,0.68,1.28
3dpf,1.45,0,0,0.3,4.18,0.39,0,0.29
5dpf,0.69,0.35,0.3,0,3.28,0,1.32,0.65
10dpf,0.61,0,0,0,2.13,0,0.38,0
