stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1189.56,26.29,55.53,0,465.65,23.27,0,8.93,327.9,466.59
12hpf,2879.57,116.37,89.17,72.84,769.24,128.69,10.58,177.1,1163.96,923.37
14hpf,1875.03,29.24,156.43,105.24,268.35,208.89,33.89,34.06,548.15,518.34
16hpf,1225.69,59,70.12,110.88,307.29,238.95,15.38,47.51,525.45,427.3
19hpf,1240.45,8.89,9.54,29.64,66.69,52.9,28.21,1.56,72.95,177.17
24hpf,1846.3,8.74,160.67,103.29,248.03,196.93,72.05,5.24,350.63,244.94
2dpf,1492.38,16.69,78.3,124.85,365.02,697.14,124.44,2.17,244.44,344.84
3dpf,3091.87,32.15,31.63,59.19,50.47,490.86,14.2,0.8,39.56,145.94
5dpf,212.36,15.58,87.82,103.4,39.53,365.46,40.53,11.45,59.13,393.14
10dpf,1141.71,59.25,137.28,113.65,50.26,628.29,53.55,1.7,71.85,163.66
