stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,9.54,8.65,0,0,0,0,0,0
14hpf,2.4,0,0,0,0,0,0,0
16hpf,3.83,0,0,4.48,0,0,0,0
19hpf,22.08,0,0,7.89,0,0,0,0
24hpf,3.67,0,0,0,0,0.89,0,0.84
2dpf,150.36,0,0,24.95,8.07,13.62,7.74,11.28
3dpf,28.89,0,0.29,3.78,0,5.23,0,0.8
5dpf,58.07,0,0,4.38,1.13,6.6,0,2.3
10dpf,25.4,0,4.71,8.81,0,1.58,0,0
