stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,14.94,0,0,0,0.85,0,2.11,0
3dpf,1.16,0,0,0,0,0,0.56,0.91
5dpf,22.4,1.63,0,1.38,7.55,47.85,0.58,4.47
10dpf,23.71,5.35,1.58,0.61,2.72,78.6,0,1.56
