stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,2.6
2dpf,23.14,1.85,0.53,9.84,6.92,3.38,1.64,0
3dpf,54.25,0.43,0.33,1.22,6.51,1.38,2.4,0
5dpf,4.43,0.51,0,0.29,5.22,1.73,1.5,1.37
10dpf,1.9,0,0,0,0,0,0,0
