stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,5.18,0,0,0,0,0,0
19hpf,0,2.06,0,0,0,0,0
2dpf,19.9,5.68,0,1.57,0.66,0.61,1.36
3dpf,17.14,2.51,0.47,1.52,0,0,0
5dpf,8.54,1.13,0,3.55,0.63,0,1.05
10dpf,8.31,1.53,0,0.5,0.77,0,0
