stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,1.31,0,0
3dpf,0,0,0.3,0,0
5dpf,0.66,0.68,0,0.31,0.3
10dpf,0.56,0,0,0,0
