stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,3.92
24hpf,0,0,0,0,0,0,0,0,3.15
2dpf,15.21,0,2.48,3.93,7.52,2.4,0,2.06,445.5
3dpf,0.79,1.37,1.57,0,0.43,0,0,0,16.99
5dpf,0,3.61,4.71,0,5.41,0.71,0.72,1.54,154.81
10dpf,0,3.39,2.34,0,0.57,0,0,0,14.61
