stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.15,0.51,1.11,3.38,4.11,1.11
3dpf,2.06,0,0,1.16,0,0
5dpf,0,0,0,0,0,1.88
10dpf,1.63,1.65,0,1.47,0,0.86
