stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,8.53,0,2.45,0,3.04,0,0
3dpf,56.38,0,0.52,0,0,0,0
5dpf,51.19,1.99,0,0.51,2.39,0.71,5.19
10dpf,99.88,0,0,0,0.41,0,0
