stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,periderm
10hpf,10.11,0,0,0,0,0,0,0,0
12hpf,2.75,0,0,0,0,0,0,0,2
2dpf,0.54,0,0,0,0,2.15,0.74,0,9.06
3dpf,2.73,0,0,0,0.33,0,0,0,3.76
5dpf,1.01,0,1.32,2.03,0,3.22,0,0.59,20.82
10dpf,23.09,1.55,1.97,0.98,0,1.09,1,0,2.93
