stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,1.9,0.82,0,0,0.62,0
3dpf,8.61,0,0.58,0,0.3,0
5dpf,0,0,0.42,0,0,0.45
10dpf,1.22,0,0.84,0.52,1.09,0.42
