stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,13.39,3.04,0.95,0,0,0
2dpf,2.61,2.4,22.74,10.97,2.09,6.78,0.58,1.24
3dpf,23.15,0,12.35,10.08,0.7,7.42,0.78,0.4
5dpf,5.21,5.25,79.57,73.03,2.09,32.9,1.92,9.1
10dpf,15.88,4.52,103.21,34.36,0,22.09,0,1.11
