stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,2.41,0,0,0,0
3dpf,1.17,12.57,0,1.31,0,0
5dpf,0.59,1.05,0,0,1.51,1.82
10dpf,1.27,5.48,0.66,0,0,0
