stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,1.01,0,0,0,0.85,0
2dpf,4.16,0,0,8.03,1.47,0,0,5.09,1.09
3dpf,9.88,0.42,0,3.11,2.57,0,0,0.3,0.52
5dpf,3.28,0,2.34,0,10.39,1.79,0.31,8.03,3.87
10dpf,11.84,1.27,0.64,3.16,1.7,5.04,0,0.39,0
