stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.26,0,0,0,0,0,0,0,0
24hpf,13.65,0,0,0,0,0,0,0,0
2dpf,17.21,0,1.15,1.12,1.26,8.81,0,0.61,1.03
3dpf,156.52,0.35,0,0,0,7.29,0.66,0.72,0.5
5dpf,3.53,0,0.56,0.65,0,2.03,0,0,0.78
10dpf,123.38,0.96,0,0.48,0,7.74,0,0,0
