stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,5.51,0,0,0,0,0,0,0,0
19hpf,7.03,0,0,0,0,0,0,0,0
24hpf,19.33,0,0,1.94,0,1.8,0,0,0
2dpf,241.43,0,2.25,10.88,26.68,49.19,2.35,9.22,13.59
3dpf,683.03,1.15,0.33,3.28,3.5,38.88,1.01,0.3,1.57
5dpf,23.1,0,2.37,10.46,7.81,51,4.57,5.4,8.9
10dpf,255.72,1.61,2.21,7.4,2.29,31.11,0,0.93,1.34
