stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0,0,0,0,0,2.08
3dpf,0.77,0,0,0,0.59,0.51,1.35
5dpf,0.77,0,0,0,0,0,22.73
10dpf,6.9,0.41,0.85,1.03,0,1.72,7.25
