stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
16hpf,0,0,0,0,1.67
2dpf,0,0,0,0,0.52
3dpf,3.82,0,0.57,0.34,0
5dpf,2.06,0.4,0,0,0.77
10dpf,2.03,0,0,1.54,0
