stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,9879.38,225.79,53,0,2130.82,131.03,0,199.95,4805.18,3642.23
12hpf,9470.41,337.06,37.24,309.91,2975.76,356.26,21.35,464.06,4553.94,3187.1
14hpf,6171.79,115.79,281.19,392.34,1454.57,432.73,122.33,158.46,2316.85,2395.79
16hpf,3993.78,163.03,250.91,255.95,1305.8,397.53,97.34,174.58,1533.63,1804.42
19hpf,6074.41,47.85,43.88,129.83,614.78,175.45,74.61,37.9,359.44,1298.23
24hpf,5723.23,71.79,259.17,231.72,1352.04,437.9,145.47,36.42,678.51,978.56
2dpf,2923.89,54.16,159.61,359.02,1435.7,1553.96,250.63,33.98,526.17,828.93
3dpf,6342.48,47.14,72.81,110.51,139.7,1637.93,60.45,0,125.2,330.79
5dpf,919.23,81.82,295.19,384.35,272.23,2229.69,216.85,92.07,360.88,1519.29
10dpf,4110.32,166.48,327.3,345.66,136.55,2096.25,162.94,4.4,284.46,585.23
