stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,3.88,0,0,0.57,2.51,0.65,0,1.72,1.88
3dpf,4.39,0,1.45,0.36,4.35,0.72,0,0,0
5dpf,2,1.01,0.69,0,2.39,0.74,0.3,1.93,1.65
10dpf,3.19,0.52,0,0,4.03,0,0,1.24,0
