stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,28.33,0.43,0,0,1.17,0,0
5dpf,4.66,0,1.9,1.98,3.61,1.08,2.44
10dpf,81.81,0,0,0,0.49,0.82,0.82
