stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,9.93,0,0,0,0,0,0,0,0,0
12hpf,70.84,0,0,0,0,0,0,0,1.88,94.49
14hpf,115.09,0,8.5,10.49,32.18,13.02,0,0,59.87,1271.04
16hpf,168.19,4.01,1.89,24.34,57.39,50.38,1.99,5.86,31.93,1437.83
19hpf,114.34,0,0,1.57,6.76,29.17,0,0,2.8,666.72
24hpf,78.42,4.35,0,4.81,116.18,94.66,0,2.82,92.38,319.7
2dpf,160.78,1.85,3.57,6.1,316.49,782.6,12.29,1.01,150.73,168.53
3dpf,724.91,0.32,0.52,2.41,86.1,1054.82,0.79,0,96.26,17.57
5dpf,143.75,9,8.88,10.05,87.65,1510.18,9.41,2.56,135.09,51.39
10dpf,341.26,3.9,0.42,4.78,26.16,2029.77,2.89,0,95.62,1.88
