stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0,0,0.58,0
3dpf,20.25,0,0,0,0,0,0
5dpf,3.95,0.78,0.64,1.08,3.02,53.42,1.65
10dpf,145.65,0,2.37,0,0,0.48,0
