stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,19.38,0,0,0,0,0,0,0,0,19.34
12hpf,28.91,3.9,3.58,1.95,21.74,0,0,4.22,18.03,37.2
14hpf,74.22,2.57,12.1,24.75,17.65,0,0,0,23.78,165.81
16hpf,171.52,13.55,4.99,23.25,91.18,0,3.6,13.14,83.26,88.57
19hpf,379.62,4.78,1.7,22.56,89.01,0,4.91,1.65,27.78,353.04
24hpf,258.83,11.43,115.02,91.56,257.82,4.99,14.57,0,51.59,138.02
2dpf,349.92,6.45,37.03,84.7,455.3,43.83,12.52,4.33,27.8,123.58
3dpf,285.14,9.41,3.78,13.5,31.62,61.92,3.79,0,3.92,8.79
5dpf,56.88,0.83,34.48,11.41,57.88,33.55,0.9,2.22,13.99,22.41
10dpf,31.05,0,5.64,0.72,0,1.2,0,0,0,0.44
