stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,1.88,0,0,0,0,3.39,0,0
5dpf,0,0.77,0,0.31,11.94,14.46,0,0.38
10dpf,0.91,0,1.12,0.98,22.71,63.86,1.29,0
