stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
3dpf,0.45,0.85,0.31,0.53,0.7,0.64,0.32,0
5dpf,0,0.88,2.52,0,0,0,0.76,0.52
10dpf,0,2.31,0.6,0,0,0,0,0
