stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
10hpf,0,0,0,0,0,0,61.09
12hpf,0,0,0,0,2.13,0,151.32
14hpf,0,0,0,0,0,0,7.42
16hpf,0,0,0,0,0,0,9.54
19hpf,0,8.92,0,0,0,0,4.01
24hpf,0,36.31,0,0,0,0,0
2dpf,1.26,59.27,0,1.31,1.72,4.95,10.03
3dpf,1.91,16.21,0,0,1.57,0,2.05
5dpf,2.19,123.45,1.01,1.6,4.83,3.45,7.95
10dpf,1.49,65.74,0,0,2.69,0,1.78
