stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
16hpf,0,70.25,0,0,0
19hpf,0,10.27,0,0,0
2dpf,0,0,1.51,0,0
3dpf,0.5,1.17,0,0,0
5dpf,0,6.38,0,0,0.81
10dpf,0,0.49,0,0.5,0
