stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,5824.33,62.69,92.79,0,1022.83,85.21,0,51.3,2526.86,1098.43
12hpf,9038.78,160.82,113.34,251.84,2120.78,354.26,21.64,195.78,4561.19,1848.55
14hpf,7530.46,73.03,547.95,350.71,1522.59,665.57,136.29,76.15,2758.04,1906.82
16hpf,4876.1,129.48,457.78,157.91,1501.52,656.81,176.14,89.62,1963.78,1618.55
19hpf,5365.85,33.95,156.31,47.66,634.13,297.84,191.08,21.46,593.71,597.29
24hpf,4222.79,49.2,430.89,71.2,832.07,347,194.2,5.4,1108.71,383
2dpf,1174,52.47,76.91,106.5,385.13,636.76,122.45,4.46,337.88,194.81
3dpf,1657.14,46.16,23.12,32.04,29.1,320.93,19.79,0,69.11,92.31
5dpf,218.34,10.57,85.06,78.95,47.13,526.42,44.9,21.38,224.02,378.69
10dpf,965.78,84.21,138.03,159.11,95.05,1220.73,48.07,2.14,277.51,153.98
