stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.25,0,2.09,1.53,7.07,0
3dpf,6.04,0,0.31,3.52,0,0
5dpf,15.64,0.76,1.01,7.84,6.67,0.58
10dpf,3.69,0,0,0,0.77,1.45
