stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.17,0,0,0,2.82,0,0
3dpf,2.83,0,0,4.44,0,0,0
5dpf,0.65,0.34,1.48,0.82,1.1,0,0.89
10dpf,1.83,0,0,0.47,0,0.8,0
